,Date,Clop_norm,next_day_rt,stoke_name
86,2017-08-03,-0.002277866362946002,-8.292234474070216e-05,LUK
86,2017-08-03,0.0,-0.00010609243227960264,LEN (1)
86,2017-08-03,-0.0033746230961839716,-0.00011758859393528405,XL
102,2017-08-03,0.003468635902853839,-0.000171592518029888,PCLN
85,2017-08-03,0.002740428120201834,-0.000658527642372537,EXPE
85,2017-08-03,0.009018921074216046,-0.0006846054998757563,EVHC
85,2017-08-03,0.00146415324548577,-0.001466982067947691,ETFC
88,2017-08-03,-0.025714257142857105,-0.002149110273524996,WYN
85,2017-08-03,-0.058577405857740635,-0.002813684459710351,CHK
86,2017-08-04,0.0056979649979649796,4.269434348396102e-05,COG
87,2017-08-04,0.004815689896793665,-1.951361194747715e-05,LEN (1)
87,2017-08-04,0.010156665685851449,-5.8265737759169455e-05,GPS
87,2017-08-04,-0.004497436372893275,-0.00012420040585665979,XL
87,2017-08-04,0.009371591671135307,-0.0002687278712999978,AOS
103,2017-08-04,0.0008616360167636359,-0.0003279935551820448,PCLN
86,2017-08-04,0.01584127879975531,-0.00042207906081027187,EVHC
86,2017-08-04,-0.002420769730797234,-0.0014531209090460219,ETFC
86,2017-08-04,-0.010784274509803873,-0.002134862698037061,EXPE
86,2017-08-04,0.0,-0.002962184314435077,CHK
88,2017-08-07,0.0002929492130283961,0.00015696904545498208,TWX
88,2017-08-07,0.0038375170166483246,-7.494255681136865e-05,XL
87,2017-08-07,0.010000000000000009,-8.379780263806781e-05,CA
88,2017-08-07,0.0007373015692393012,-8.670008179682441e-05,LEN (1)
88,2017-08-07,-0.0019098930481284088,-0.00010940773079095613,LUK
104,2017-08-07,0.0038875109118900776,-0.00015605159176982492,PCLN
87,2017-08-07,-0.01255607174887893,-0.0014018693481055024,EVHC
87,2017-08-07,-0.0026686074073603108,-0.001452772514318366,ETFC
87,2017-08-07,-0.015514662867137683,-0.002606084636337492,EXPE
87,2017-08-07,-0.031180400890868723,-0.0029023441069218397,CHK
89,2017-08-08,0.0033179695408404124,-4.116554884406624e-05,LEN (1)
89,2017-08-08,-0.0020283976116385175,-0.00010881628206319363,XL
88,2017-08-08,0.011943945142341554,-0.00019088049301991237,COG
89,2017-08-08,0.012772970745776626,-0.00022476736193329796,GPS
105,2017-08-08,0.002446183953033268,-0.00024526769725923686,PCLN
88,2017-08-08,-0.010333190622961157,-0.001312753114292103,EVHC
88,2017-08-08,0.005364594263086795,-0.001479158166856782,ETFC
91,2017-08-08,-0.020964728923272207,-0.0017555223792953744,WYN
88,2017-08-08,-0.01651275246049578,-0.0026173826381298013,EXPE
88,2017-08-08,0.011494252873563383,-0.0030005231062913734,CHK
89,2017-08-09,0.010869502768027844,-0.00014638312137087574,CA
88,2017-08-09,-0.006636705940070647,-0.00021417260772141756,APTV
90,2017-08-09,0.00039138944780381445,-0.0002418423375894086,LUK
90,2017-08-09,-0.019136538457344733,-0.00026972873738555464,GGP
92,2017-08-09,-0.0010953993446604076,-0.00035822811565275944,WYN
106,2017-08-09,-0.0019418694383078622,-0.0003954264689807821,PCLN
89,2017-08-09,0.0073440395272479884,-0.0014860653809185356,ETFC
89,2017-08-09,-0.01753438177874188,-0.0015887459474290193,EVHC
89,2017-08-09,-0.013544018058690658,-0.002943774561009485,CHK
89,2017-08-09,0.012676361816688648,-0.22894545847864503,BHF
91,2017-08-10,-0.012263107919934143,-0.00032159335139691657,LEN (1)
91,2017-08-10,-0.020890145322434238,-0.0003334360307783886,GGP
89,2017-08-10,-0.011388780029923898,-0.0006216069624398232,APTV
90,2017-08-10,-0.017616760891038908,-0.0014074545041517777,ETFC
107,2017-08-10,-0.026628483424143513,-0.0017172550359411537,PCLN
90,2017-08-10,-0.022596813387782442,-0.0017916794270265847,EVHC
93,2017-08-10,-0.023316341439007376,-0.0018054096658968377,WYN
90,2017-08-10,-0.05479452054794526,-0.002866712391870395,CHK
90,2017-08-10,-0.021872391042259163,-0.003129976262889634,EXPE
90,2017-08-10,0.03448277691393063,-1.4613174791184387,BHF
92,2017-08-11,-0.006560402999062772,0.00011663741990630802,GGP
91,2017-08-11,0.0053104983660130734,5.63546343206547e-05,COG
92,2017-08-11,0.005285980698619242,-3.0142353636987678e-05,LEN (1)
92,2017-08-11,-0.0022466413051737133,-0.00011217282533527149,XL
108,2017-08-11,0.0006368377629500212,-0.00021510575992893938,PCLN
94,2017-08-11,-0.002766352515703862,-0.0004071174745356376,WYN
91,2017-08-11,0.002427795437630458,-0.000531734852570063,EXPE
91,2017-08-11,0.0034149118462324336,-0.0009353049704974299,EVHC
91,2017-08-11,-0.005953882263609953,-0.0014470244244999366,ETFC
91,2017-08-11,0.007299270072992544,-0.0030124350598090205,CHK
95,2017-08-14,0.0035583366860681446,-1.535344913768718e-05,WYN
93,2017-08-14,0.00022380846327609152,-0.0001009773908335614,XL
109,2017-08-14,0.002181946344350019,-0.0001451317837102492,PCLN
93,2017-08-14,-0.001202926976626912,-0.00023625018902364604,LUK
92,2017-08-14,0.01552616027583752,-0.0003152979112796766,AET
92,2017-08-14,0.013337344085772562,-0.0003198412437479439,CA
93,2017-08-14,0.019684112811671334,-0.0007595257330818023,PX
92,2017-08-14,-0.0014789746117822118,-0.001459663446761859,ETFC
92,2017-08-14,-0.03333961197965724,-0.002173123920222931,EVHC
92,2017-08-14,-0.01690821256038633,-0.0029645769157946814,CHK
94,2017-08-15,0.003340134406671871,-4.7212611095928236e-05,LEN (1)
93,2017-08-15,0.00861365908997789,-6.726447895186703e-05,COG
94,2017-08-15,-0.0006703687150837219,-0.00010692527829974968,XL
94,2017-08-15,-0.025854108956601972,-0.0004980499346950741,GGP
110,2017-08-15,-0.009822850273335964,-0.0007909558259696498,PCLN
93,2017-08-15,-0.0032533212876048735,-0.0011914171132888654,EXPE
93,2017-08-15,-0.013691979770563268,-0.0014196301177935142,ETFC
93,2017-08-15,-0.011670861700058294,-0.0014770220874019617,EVHC
93,2017-08-15,-0.02926829268292675,-0.0029454510837372203,CHK
93,2017-08-15,0.009220563674321487,-0.03687820134855382,BHF
95,2017-08-16,0.005982880341880309,-0.00011536420260723903,MON
95,2017-08-16,-0.0009235089002717097,-0.00011781890402167523,LEN (1)
95,2017-08-16,-0.004462315930388226,-0.00012943603859717702,XL
94,2017-08-16,0.004184631366505556,-0.000416261946241823,EXPE
95,2017-08-16,0.014813104032308571,-0.00046262808820014996,PX
97,2017-08-16,-0.005419520327373786,-0.0006249066368129918,WYN
111,2017-08-16,-0.007370970312917899,-0.0006511771739735189,PCLN
94,2017-08-16,0.0015704947304769849,-0.0010562013449461403,EVHC
94,2017-08-16,-0.0039429273561889105,-0.0014519187167471648,ETFC
94,2017-08-16,0.0,-0.0030084700812231793,CHK
96,2017-08-17,-0.017798641686182837,-0.0002418514993717351,GGP
96,2017-08-17,0.015219337511190683,-0.0003083594315994254,GPS
96,2017-08-17,-0.022189312224765646,-0.0004928568635786524,LEN (1)
94,2017-08-17,-0.011234030180050513,-0.0006217529961158499,APTV
95,2017-08-17,-0.016144983415051137,-0.0014156979309732501,ETFC
112,2017-08-17,-0.022378361822500494,-0.0014261174474350588,PCLN
95,2017-08-17,-0.01811019720689364,-0.0017017246710074418,EVHC
98,2017-08-17,-0.027314072378635746,-0.0020267376820447885,WYN
95,2017-08-17,-0.02020202020202022,-0.0029757727906804597,CHK
95,2017-08-17,-0.02667294960288875,-0.003685414262067075,EXPE
97,2017-08-18,-0.0009126397028226607,-9.442583843666708e-05,XL
97,2017-08-18,-0.01584253480556881,-0.00018884862122496462,GGP
113,2017-08-18,0.0002099916010267022,-0.00020634960926271123,PCLN
97,2017-08-18,-0.015559790846911479,-0.00039244564704013106,LEN (1)
97,2017-08-18,0.010965837661992226,-0.0007306199489792806,LUK
96,2017-08-18,0.006615837878591787,-0.0009299573815445997,EVHC
96,2017-08-18,-0.0029831552864099174,-0.0010895405420580937,EXPE
96,2017-08-18,0.005824233688314307,-0.0014870417610393356,ETFC
96,2017-08-18,0.02857142857142854,-0.003071331840986515,CHK
96,2017-08-18,0.0316035559634325,-1.279097661509436,BHF
97,2017-08-21,0.006573541495480696,8.209947511232901e-06,COG
98,2017-08-21,0.009391033634201875,-2.368736796262141e-05,TWX
98,2017-08-21,0.004239688450320045,-6.779855032135488e-05,LEN (1)
98,2017-08-21,-0.00022830403496224678,-9.033911487949767e-05,XL
114,2017-08-21,-0.0032422180603002056,-0.0003816382406723051,PCLN
98,2017-08-21,0.0012525677973875705,-0.0003975875594968304,LUK
100,2017-08-21,-0.003403754617960424,-0.00043355901776916724,WYN
97,2017-08-21,0.019288068815110825,-0.0005065420367949647,EVHC
97,2017-08-21,0.00428540480390253,-0.0014815808971606786,ETFC
97,2017-08-21,-0.027989821882951734,-0.0029648212812586785,CHK
115,2017-08-22,0.0031448005517241686,-5.762177607518404e-05,PCLN
99,2017-08-22,0.002963323523212299,-7.356052253924849e-05,XL
99,2017-08-22,-0.012481997119539031,-8.416811578572619e-05,GGP
99,2017-08-22,-0.0023054345570831586,-0.00017569237776800207,LEN (1)
99,2017-08-22,0.009834830392184711,-0.0003286916677109035,AOS
98,2017-08-22,0.01586010573403825,-0.00033781335298638086,COG
99,2017-08-22,0.0,-0.00035264913157454815,LUK
98,2017-08-22,0.004690287461023488,-0.0009462556581815713,EVHC
98,2017-08-22,0.017271538991951357,-0.0015202984599367619,ETFC
98,2017-08-22,0.005221932114882511,-0.0030323640982397246,CHK
99,2017-08-23,0.007414938775510103,-5.7356760638172834e-05,EXPE
100,2017-08-23,0.010897994293897371,-8.638385636841747e-05,GPS
100,2017-08-23,-0.011855927682263403,-0.0001554770730372685,XL
102,2017-08-23,0.0009217943560199474,-0.0001716544653420837,WYN
100,2017-08-23,-0.0021276740976579256,-0.00017831993063337865,LEN (1)
116,2017-08-23,-0.001580489443905014,-0.00030302884642580824,PCLN
100,2017-08-23,0.006708595387840677,-0.0005829613465058812,LUK
99,2017-08-23,-0.009154674717569214,-0.001395935319447122,EVHC
99,2017-08-23,0.007696152127511395,-0.0014895026969705368,ETFC
99,2017-08-23,0.015665796344647532,-0.003050459376220069,CHK
117,2017-08-24,0.001362336708991022,-0.00014958008357597585,PCLN
101,2017-08-24,-0.021178614668015926,-0.00019969607983351856,XL
101,2017-08-24,-0.003737541528239197,-0.00022344977709410664,LUK
101,2017-08-24,-0.011012345920614754,-0.00032692371061176324,LEN (1)
100,2017-08-24,0.004219436129119668,-0.00043145355899106095,EXPE
101,2017-08-24,-0.02855809791394675,-0.0005853830279921267,GGP
103,2017-08-24,-0.012022424614927713,-0.001015274771632469,WYN
100,2017-08-24,-0.0025515406761228527,-0.0011904983715635207,EVHC
100,2017-08-24,0.005155880186594731,-0.0014796986363146242,ETFC
100,2017-08-24,-0.005154639175257737,-0.003009902238486917,CHK
102,2017-08-25,0.007810981221127357,-2.0676043440432095e-05,LEN (1)
101,2017-08-25,0.022392437635042294,-0.00037767149503693765,EVHC
102,2017-08-25,0.01624630253297574,-0.00039971115472465515,GPS
104,2017-08-25,-0.0032884596298110415,-0.00043416345977761225,WYN
102,2017-08-25,0.0062292358803987605,-0.0005508529694009893,LUK
100,2017-08-25,-0.012363226496582643,-0.0007450950607354914,APTV
118,2017-08-25,-0.01610132415445105,-0.0010587415350642032,PCLN
101,2017-08-25,0.0009749208134273591,-0.0014652085045258887,ETFC
101,2017-08-25,-0.01498055840414808,-0.0025499975243397513,EXPE
101,2017-08-25,-0.02570694087403601,-0.0029728383661717346,CHK
103,2017-08-28,-0.007841477507222461,-7.498972441946118e-05,LUK
103,2017-08-28,-0.015201853453769724,-0.00016468225297493785,GGP
103,2017-08-28,-0.018757419987928754,-0.00017272853123966665,XL
103,2017-08-28,-0.01356067610599724,-0.000371558011253124,LEN (1)
119,2017-08-28,-0.005605536666666669,-0.0004961902634789614,PCLN
105,2017-08-28,-0.00813594249507612,-0.0007384340839553727,WYN
102,2017-08-28,-0.0034005102453491276,-0.0014506972916273756,ETFC
102,2017-08-28,-0.011699271417323952,-0.001460009632213675,EVHC
102,2017-08-28,-0.008280002725577442,-0.0016252771608286374,EXPE
102,2017-08-28,-0.0369393139841689,-0.0029634762517363146,CHK
104,2017-08-29,0.0055341673355591104,-2.637988727963018e-05,XL
104,2017-08-29,0.007977736253145217,-5.736670563371833e-05,AOS
104,2017-08-29,-0.0005938337673699581,-0.00017212133293033642,LEN (1)
103,2017-08-29,0.013034705215263037,-0.00023187511122749725,COG
104,2017-08-29,-0.0008434416214019038,-0.00034865228631452035,LUK
104,2017-08-29,0.017687661777394312,-0.00047375606889711044,GPS
103,2017-08-29,-0.002146779775691734,-0.0011683724987958557,EVHC
103,2017-08-29,0.0051902868311984734,-0.001480962324033141,ETFC
103,2017-08-29,0.013927576601671383,-0.0030668951492328032,CHK
103,2017-08-29,0.009230733031674135,-0.03589358584127591,BHF
105,2017-08-30,0.0027683837173659,-0.000115990782988283,LEN (1)
105,2017-08-30,-0.011488750873354422,-0.00011931200388919203,XL
104,2017-08-30,0.010432648051549441,-0.0001194549098961536,CA
105,2017-08-30,0.0016870941242975242,-0.00043050172021126716,LUK
104,2017-08-30,0.01019607843137261,-0.0007722227474304534,EVHC
105,2017-08-30,0.012874765732476845,-0.0007845827035664581,AOS
104,2017-08-30,-0.0038888750000000507,-0.0011798578726254236,EXPE
104,2017-08-30,0.006891434730705435,-0.0014855550969255307,ETFC
104,2017-08-30,0.0,-0.0030425294190483867,CHK
104,2017-08-30,0.02919967555875996,-1.1412222002504786,BHF
106,2017-08-31,0.006889115178269348,0.00010420448870840197,PX
106,2017-08-31,0.0026520489575844134,9.951872724916076e-05,MON
105,2017-08-31,0.008510576990238453,1.5165114818301061e-05,CA
106,2017-08-31,-0.011434016198189541,-4.756081321102726e-05,GGP
106,2017-08-31,-0.01086696450132819,-0.00010998966255049776,XL
106,2017-08-31,-0.0058774139378673625,-0.00017611604013428352,LUK
105,2017-08-31,0.012557998939644486,-0.0006645013419481409,EVHC
105,2017-08-31,0.0244586197089566,-0.0006668539650044239,COG
105,2017-08-31,0.0,-0.0014622229329302116,ETFC
105,2017-08-31,0.0,-0.0030399094699849094,CHK
107,2017-09-01,-0.0028896631228203956,-0.00018780276806695763,LEN (1)
107,2017-09-01,0.014219991635299032,-0.00029964709947474246,GPS
123,2017-09-01,-0.004164575130364317,-0.0004720214764415559,PCLN
107,2017-09-01,0.007996675084175031,-0.0006311141617602479,LUK
106,2017-09-01,-0.005324187107815243,-0.0012340293545898824,EVHC
106,2017-09-01,-0.0053680668682015075,-0.001449394716747974,EXPE
106,2017-09-01,-0.0024336334874665213,-0.0014541508892976379,ETFC
106,2017-09-01,0.05166348538800344,-0.0017378419950865222,COG
106,2017-09-01,0.03013698630136983,-0.003088798168076365,CHK
106,2017-09-01,0.01036906817683422,-0.1016663928177446,BHF
107,2017-09-05,0.011252775693923469,-0.0001645738687021237,COG
108,2017-09-05,-0.04420581807677778,-0.00025615267584540584,XL
124,2017-09-05,-0.0015494974942435603,-0.00032438910854431374,PCLN
108,2017-09-05,-0.012956828161983527,-0.0003602874902368376,LEN (1)
106,2017-09-05,-0.010550981600330005,-0.0006032242170762772,APTV
107,2017-09-05,-0.0012178903073631663,-0.0009815797805287083,EXPE
110,2017-09-05,-0.014098629855041905,-0.0012032299912491861,WYN
107,2017-09-05,-0.016740522322514082,-0.0014117034555554263,ETFC
107,2017-09-05,-0.023394093062546785,-0.001850719346467938,EVHC
107,2017-09-05,-0.021164021164021066,-0.0029914924850613245,CHK
109,2017-09-06,-0.014667817083692832,4.533469453181678e-05,LUK
109,2017-09-06,0.003130680765422344,8.04945199839118e-06,XL
107,2017-09-06,-0.004937270807621208,-8.188001241473254e-05,APTV
109,2017-09-06,-0.020164454558873827,-0.0004879585448759288,LEN (1)
108,2017-09-06,0.002082052941413114,-0.0005661478730799177,EXPE
111,2017-09-06,-0.010742850121472544,-0.0009468659776250892,WYN
108,2017-09-06,-0.0012446851503452822,-0.0014623055864372836,ETFC
108,2017-09-06,-0.045410060677236255,-0.002589865235322893,EVHC
108,2017-09-06,-0.005291005291005296,-0.003018635402031842,CHK
109,2017-09-06,0.061677631578947366,-0.003115476110729079,GPS
109,2017-09-07,0.009830474386155768,0.00016663020667822333,AET
110,2017-09-07,0.0018726080556875694,0.00014966622173466924,MON
110,2017-09-07,-0.0497525149714122,-0.00024914577752464047,XL
110,2017-09-07,-0.006771547098069148,-0.00027815380784372177,LEN (1)
126,2017-09-07,-0.0018282650439486047,-0.0003413057333683245,PCLN
112,2017-09-07,-0.009504343576992274,-0.0008452359640017176,WYN
109,2017-09-07,-0.00476982566653336,-0.0012857256183894947,EXPE
109,2017-09-07,-0.006147520617777055,-0.001368459421947073,EVHC
109,2017-09-07,-0.017661666227321644,-0.0014113599232559997,ETFC
109,2017-09-07,0.03200000000000003,-0.003084588824026527,CHK
111,2017-09-08,0.01587940714644971,8.16448374979053e-05,LEN (1)
127,2017-09-08,-0.004531817637485385,-0.00048145517918854464,PCLN
110,2017-09-08,0.018005658355842367,-0.0005608808582851309,AET
111,2017-09-08,0.011815234303343443,-0.00065998609980272,AOS
110,2017-09-08,0.016931653933512293,-0.0006623765733790444,EVHC
111,2017-09-08,0.005847998200629781,-0.000672106248296252,LUK
110,2017-09-08,0.0037965580256420326,-0.0014807901936438426,ETFC
110,2017-09-08,-0.0179179172887728,-0.0026252780279389107,EXPE
110,2017-09-08,-0.049608355091383796,-0.002937363888842914,CHK
110,2017-09-08,0.029056622641509506,-1.082513630124627,BHF
114,2017-09-11,0.00726466544985718,0.00021254681010646984,WYN
112,2017-09-11,0.0010949731345308584,0.00017516463058106372,TWX
112,2017-09-11,0.019105758325342854,0.00015732173064515785,LEN (1)
112,2017-09-11,0.006596856810244576,0.00012367011775646223,GPS
112,2017-09-11,0.010184336959010698,-0.0004312274455263691,AOS
111,2017-09-11,0.0203587579044797,-0.0005027192244538878,EVHC
112,2017-09-11,0.0044189573318143965,-0.0005990651427205066,LUK
112,2017-09-11,0.019020227223932908,-0.0007716920506898196,PX
111,2017-09-11,0.015315013039667934,-0.0015147018042860354,ETFC
111,2017-09-11,-0.008196721311475478,-0.0030245913787906656,CHK
113,2017-09-12,0.008117503875469822,-5.268734868938817e-06,LEN (1)
113,2017-09-12,-0.0019737972359682577,-5.0110943130906834e-05,XL
113,2017-09-12,-0.017633365087395037,-0.00023347531694766876,GGP
113,2017-09-12,0.009019878264704987,-0.0002609249473534385,AOS
129,2017-09-12,-0.0036364124757766944,-0.00045818552616668645,PCLN
113,2017-09-12,0.007436570103387209,-0.0006760896382923352,LUK
112,2017-09-12,-0.006715386002066172,-0.001335382220463473,EVHC
112,2017-09-12,0.002953457963242481,-0.0014732386751282235,ETFC
113,2017-09-12,0.04070863020321779,-0.002082864174448544,GPS
112,2017-09-12,0.021857923497267777,-0.003074353393236614,CHK
114,2017-09-13,0.006438781415582331,-4.94087256109753e-06,XL
114,2017-09-13,0.004688789308897081,-3.240588986471861e-05,MON
130,2017-09-13,0.004040495449439167,-4.280969038997218e-05,PCLN
114,2017-09-13,-0.004776421850785002,-0.00028046867368625335,LUK
114,2017-09-13,-0.017648179324126042,-0.0004345441594533063,LEN (1)
113,2017-09-13,0.002339643432579872,-0.0005614361686895478,EXPE
113,2017-09-13,-0.009556042205853014,-0.001437961469549664,EVHC
113,2017-09-13,0.001724138015967397,-0.0014695302935615912,ETFC
114,2017-09-13,0.03864552815605433,-0.0020064282213396608,GPS
113,2017-09-13,0.03141361256544505,-0.003078475609545079,CHK
114,2017-09-14,0.007915529290782772,-2.9734997280586356e-05,COG
115,2017-09-14,-0.02533522232167006,-0.00016475160362660322,XL
115,2017-09-14,-0.004304451083343852,-0.00022400720154887267,LEN (1)
115,2017-09-14,0.005666913440849369,-0.0006150979180291772,LUK
131,2017-09-14,-0.008271177501427631,-0.0006904255996875441,PCLN
114,2017-09-14,0.00468793497873037,-0.0014790953807129624,ETFC
114,2017-09-14,-0.012234275727351147,-0.0015331683701185375,EVHC
114,2017-09-14,-0.010285014505591565,-0.0018623180191382352,EXPE
114,2017-09-14,0.014851485148514755,-0.0030321197327757266,CHK
114,2017-09-14,0.00907111772625395,-0.027025718929248897,BHF
116,2017-09-15,0.010104691811789622,-0.00013279835045974938,GPS
116,2017-09-15,0.006467492018253931,-0.00014797596751077026,MON
132,2017-09-15,-0.0015005769560267302,-0.00032199813256420656,PCLN
116,2017-09-15,0.0,-0.00043855886133639145,LUK
118,2017-09-15,-0.007921740831295775,-0.0008540323343197631,WYN
115,2017-09-15,0.008102160569604786,-0.0014889361066178772,ETFC
115,2017-09-15,-0.007679892695102697,-0.001551335690770637,EXPE
115,2017-09-15,-0.014030052867019025,-0.0016062681237179219,EVHC
115,2017-09-15,-0.02439024390243894,-0.0029544987227273925,CHK
115,2017-09-15,0.019099117117117113,-0.5824249224711731,BHF
117,2017-09-18,-0.009107032863825698,-7.050377499401837e-05,XL
117,2017-09-18,0.006761350574712676,-0.00016929704360836153,MON
117,2017-09-18,-0.02108153070577451,-0.000341806273325455,GGP
119,2017-09-18,-0.001967119149544945,-0.00044216321925818255,WYN
116,2017-09-18,-0.029819361612767784,-0.0006559423463208397,CERN
117,2017-09-18,0.016087000000000087,-0.000937686550961438,LUK
116,2017-09-18,-0.0058740979020977975,-0.0013607995035753865,EXPE
116,2017-09-18,-0.000963879518072379,-0.0014568503904436611,ETFC
116,2017-09-18,-0.02114995849794748,-0.0018396238266703796,EVHC
116,2017-09-18,0.004962779156327438,-0.0030148977711498743,CHK
118,2017-09-19,-0.004336785603653524,-4.157898176581254e-05,XL
118,2017-09-19,0.010661049273507474,-0.00020463673888673935,PX
118,2017-09-19,-0.017354549718574107,-0.00022815013559304947,GGP
134,2017-09-19,0.00017212954659580972,-0.00024417530888150296,PCLN
120,2017-09-19,-0.0003938657029117854,-0.00033497310370045937,WYN
117,2017-09-19,-0.0009181143678765893,-0.0008254804303163008,EXPE
117,2017-09-19,0.001922200911153322,-0.0014655263054989874,ETFC
118,2017-09-19,0.03714777967549097,-0.001586054958765926,LUK
117,2017-09-19,-0.00980392156862746,-0.002983388272406895,CHK
117,2017-09-19,-0.0650618073072694,-0.0031855596522109802,EVHC
119,2017-09-20,-0.011434016198189541,-4.756081321102726e-05,GGP
119,2017-09-20,0.008698844838475571,-7.839544776894365e-05,PX
119,2017-09-20,0.008020512219130126,-0.0001150642561159569,AOS
135,2017-09-20,0.002363238923718862,-0.0001302193674114216,PCLN
119,2017-09-20,0.0037051459981412844,-0.0004521385745907564,LUK
119,2017-09-20,-0.02019412536150648,-0.00048415511693255696,LEN (1)
118,2017-09-20,0.028988868946866163,-0.0005571144384115541,EVHC
118,2017-09-20,0.0007185389221556061,-0.0014610687480927523,ETFC
118,2017-09-20,0.034567901234568044,-0.0030674369723819248,CHK
118,2017-09-20,0.016622511346109915,-0.4537900647262456,BHF
118,2017-09-21,-0.0036484717339656443,2.1848257463176523e-05,APTV
122,2017-09-21,0.004282257907542646,-4.363771384225442e-05,WYN
119,2017-09-21,0.0064697469719355374,-8.570927689648209e-05,EXPE
119,2017-09-21,0.0107156911869764,-0.0001433592064651654,COG
120,2017-09-21,-0.004927038366475842,-0.00023997873663644071,LEN (1)
136,2017-09-21,-0.0012682451286329137,-0.0003271481617110675,PCLN
120,2017-09-21,0.002868811475409806,-0.00041602457832390534,LUK
119,2017-09-21,0.004488262915433871,-0.0011839945322627168,EVHC
119,2017-09-21,-0.00047846891096823055,-0.0014569859325615916,ETFC
119,2017-09-21,0.004819277108433632,-0.003004417974895964,CHK
120,2017-09-22,0.010513296227581827,-0.0001227775452935689,CA
121,2017-09-22,-0.004356385085672306,-0.0002342526691443427,LEN (1)
137,2017-09-22,-0.0013193039997298909,-0.00032670497449507896,PCLN
121,2017-09-22,0.009322016949152537,-0.0003277087085573031,AOS
121,2017-09-22,0.005325727160999592,-0.0004970752100898913,LUK
121,2017-09-22,0.01867819683908048,-0.0007151329842896445,GPS
120,2017-09-22,0.001344342340480795,-0.001271492259242456,EVHC
120,2017-09-22,0.0033589251439539486,-0.0014698639865844624,ETFC
120,2017-09-22,0.014423076923076828,-0.0030216399365218167,CHK
120,2017-09-22,0.02260772831041485,-0.7985902958365936,BHF
121,2017-09-25,0.011955825013973666,-0.00022780034900259506,CA
122,2017-09-25,0.007349938750510546,-0.0005588596869418264,LUK
138,2017-09-25,-0.01432009392036095,-0.0010043516731390173,PCLN
124,2017-09-25,-0.009366291007348518,-0.0010129539579203572,WYN
122,2017-09-25,0.024991235480464693,-0.0011735559420805743,GPS
121,2017-09-25,0.0009611004555765756,-0.0014624471230720241,ETFC
121,2017-09-25,-0.026121946279929836,-0.0020548274663547863,EVHC
121,2017-09-25,-0.020654601541332668,-0.002966826492744005,EXPE
121,2017-09-25,0.023419203747072726,-0.0030301287346027445,CHK
121,2017-09-25,0.015224931059254864,-0.38330341253433553,BHF
123,2017-09-26,0.007281967996025732,-3.7153443735986596e-05,LEN (1)
122,2017-09-26,0.011516556836370246,-8.698867111381467e-05,DPS
123,2017-09-26,-0.02449602001776023,-0.00014117056441442202,XL
123,2017-09-26,0.0,-0.0002900232669727238,LUK
139,2017-09-26,-0.005192136671886765,-0.000506009051520373,PCLN
122,2017-09-26,-0.0009754058452965974,-0.0008701501750070792,EXPE
122,2017-09-26,0.0021526189391863656,-0.0014654067370887724,ETFC
122,2017-09-26,-0.008478437407846708,-0.0015789001176364395,EVHC
122,2017-09-26,0.009237875288683611,-0.002997745919505272,CHK
122,2017-09-26,0.027970790711280055,-1.1412947608688067,BHF
124,2017-09-27,0.011235954673614015,-0.00024505415367549884,GPS
124,2017-09-27,-0.0003996802557952842,-0.0002571120754866225,LUK
140,2017-09-27,-0.006846755882483107,-0.0005885020707912247,PCLN
126,2017-09-27,-0.0045579338060569114,-0.0006983477631047541,WYN
123,2017-09-27,0.02087810868897758,-0.0008591956762594346,CA
123,2017-09-27,0.015529411764705802,-0.0015060545052355955,ETFC
123,2017-09-27,-0.016770044033311303,-0.0018132017668210545,EVHC
123,2017-09-27,0.009132420091324209,-0.0029933793377328096,CHK
122,2017-09-27,-0.04781271993431659,-0.004328694778546309,APTV
123,2017-09-27,0.010052752142386354,-0.08946905609174062,BHF
127,2017-09-28,0.0057333778168489604,2.3557644883425745e-05,WYN
141,2017-09-28,0.000817573669289995,-0.00017559400197710712,PCLN
123,2017-09-28,-0.007615090791541435,-0.00033797688707871,APTV
125,2017-09-28,0.004400040000000018,-0.00042242082516137126,LUK
124,2017-09-28,0.033834562174939804,-0.0004532876445350431,EVHC
124,2017-09-28,0.021229656698238373,-0.000806344836600436,AET
125,2017-09-28,0.021285860892190294,-0.0010215798506993824,PX
124,2017-09-28,0.0006949965575629786,-0.0014544230286444432,ETFC
124,2017-09-28,-0.013672220026891856,-0.0022120296691093702,EXPE
124,2017-09-28,-0.02684563758389264,-0.0029131383786209974,CHK
125,2017-09-29,0.011515181818181819,-0.00020100501636271108,CA
126,2017-09-29,0.008827024274316808,-0.0002473182354621432,AOS
126,2017-09-29,-0.02120636292207169,-0.00035197165752766965,GGP
128,2017-09-29,-0.00018966138670213525,-0.0003988491189377474,WYN
125,2017-09-29,0.0021583025078915886,-0.0005500539786901662,EXPE
126,2017-09-29,0.0087894123535991,-0.0005700691289739438,LUK
125,2017-09-29,0.021358851231940625,-0.0007272750528505355,EVHC
125,2017-09-29,0.011833016790395319,-0.0014916999155647908,ETFC
125,2017-09-29,-0.00921658986175116,-0.00296068204719009,CHK
125,2017-09-29,0.010638281250000051,-0.12381634983980329,BHF
127,2017-10-02,0.009943905916779567,2.8824983925553006e-05,XL
127,2017-10-02,-0.009143454805416144,1.8417627729220122e-05,GGP
126,2017-10-02,0.00929247574063309,-4.396686460863132e-05,CA
